Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP <WUG> ) ) ) )",-83.9063152,-84.5196430987,0.541545657885,1.30885241532,0.0306251840461,297.831288684,166.,6.0077835055,2.77474484209;1.22064892341;1.00172644704;1.02322118737;1.0031968336;4.21264096518
"past <WUG> that past break","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP break ) ) ) )",-54.9051344808,-55.4164543349,0.599703535026,1.1447860613,0.0309991402912,175.705149451,145.,6.00716822699,2.77488344197;1.22051145853;1.00172686901;1.00031281644;1.00259198347;4.23505614274
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP buy ) ) ) )",-54.0517270223,-54.5063452757,0.634690212538,1.19402300302,0.0357489577422,171.861609193,164.,6.00561604533,2.77517432589;1.22023081341;1.00172766637;1.08366862709;1.0011040839;4.15036203462
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP write ) ) ) )",-53.9114201949,-54.2576321812,0.707362520036,0.890547932156,0.0336968792022,171.378379809,145.,6.00551304614,2.77519143572;1.22020997836;1.00172780014;1.00025942323;1.00098163224;4.23367958699
"past <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (LEX sell ) ) ) )",-56.0284392255,-56.301861692,0.760771319385,0.683227209485,0.031168960061,179.319346314,97.,6.01638824528,2.77316779377;1.22219082342;1.00172168227;1.00061023793;1.01156228286;4.24272410794
"past <WUG> that past take","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP take ) ) ) )",-53.2392339174,-53.5527464843,0.730875194113,0.808710478643,0.0378874441727,168.480676812,145.,6.00515155538,2.77525870142;1.22014413523;1.0017280035;1.00024776218;1.00062993225;4.23337894784
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP <WUG> ) ) ) )",-83.9063152,-84.5196430987,0.541545657885,1.30885241532,0.0306251840461,297.831288684,166.,6.0077835055,2.77474484209;1.22064892341;1.00172644704;1.02322118737;1.0031968336;4.21264096518
"past <WUG> that past break","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP break ) ) ) )",-54.9051344808,-55.4164543349,0.599703535026,1.1447860613,0.0309991402912,175.705149451,145.,6.00716822699,2.77488344197;1.22051145853;1.00172686901;1.00031281644;1.00259198347;4.23505614274
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP buy ) ) ) )",-54.0517270223,-54.5063452757,0.634690212538,1.19402300302,0.0357489577422,171.861609193,164.,6.00561604533,2.77517432589;1.22023081341;1.00172766637;1.08366862709;1.0011040839;4.15036203462
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP write ) ) ) )",-53.9114201949,-54.2576321812,0.707362520036,0.890547932156,0.0336968792022,171.378379809,145.,6.00551304614,2.77519143572;1.22020997836;1.00172780014;1.00025942323;1.00098163224;4.23367958699
"past <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (LEX sell ) ) ) )",-56.0284392255,-56.301861692,0.760771319385,0.683227209485,0.031168960061,179.319346314,97.,6.01638824528,2.77316779377;1.22219082342;1.00172168227;1.00061023793;1.01156228286;4.24272410794
"past <WUG> that past take","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP take ) ) ) )",-53.2392339174,-53.5527464843,0.730875194113,0.808710478643,0.0378874441727,168.480676812,145.,6.00515155538,2.77525870142;1.22014413523;1.0017280035;1.00024776218;1.00062993225;4.23337894784
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP <WUG> ) ) ) )",-83.9063152,-84.5196430987,0.541545657885,1.30885241532,0.0306251840461,297.831288684,166.,6.0077835055,2.77474484209;1.22064892341;1.00172644704;1.02322118737;1.0031968336;4.21264096518
"past <WUG> that past break","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP break ) ) ) )",-54.9051344808,-55.4164543349,0.599703535026,1.1447860613,0.0309991402912,175.705149451,145.,6.00716822699,2.77488344197;1.22051145853;1.00172686901;1.00031281644;1.00259198347;4.23505614274
"past whine that past buy","(START  (IP  (LEX  past) (VP  (LEX  whine) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP (LEX past ) (LEX whine ) that (IP past (VP buy ) ) ) )",-25.1265327653,-25.5746702569,0.638816846052,1.14984835157,0.0369742880452,78.637737208,92.,6.00438444489,2.77838758313;1.22166271174;1.00048050093;1.08367913453;1.00110416629;4.14129793649
"past whine that past write","(START  (IP  (LEX  past) (VP  (LEX  whine) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP (LEX past ) (LEX whine ) that (IP past (VP write ) ) ) )",-24.9862214416,-25.3259571624,0.711958453695,0.846373272262,0.0349222584811,78.1560346917,81.,6.0042813507,2.77840954523;1.22164074466;1.00048053597;1.00025945464;1.00098170108;4.22461634658
"past whine that past sell","(START  (IP  (LEX  past) (VP  (LEX  whine) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP (LEX past ) (LEX whine ) that (IP past (LEX sell ) ) ) )",-27.1039966189,-27.3701866732,0.766293476317,0.633559810268,0.032358458878,86.0511776306,54.,6.01517288355,2.77624715641;1.22380362423;1.00047919668;1.00061077348;1.01157184038;4.2345850541
"past whine that past take","(START  (IP  (LEX  past) (VP  (LEX  whine) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP (LEX past ) (LEX whine ) that (IP past (VP take ) ) ) )",-24.3140100397,-24.6210714655,0.735605414338,0.764756639329,0.039114130496,75.2654108572,81.,6.00391959975,2.77848136672;1.22156890686;1.00048058046;1.00024778595;1.0006299606;4.22428524631
"past whine that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  whine) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP (LEX past ) (LEX whine ) that (IP past (VP <WUG> ) ) ) )",-54.9812733376,-55.5879680799,0.545149754972,1.26352180718,0.0318431261828,204.336033784,94.,6.00655390124,2.77793301092;1.22211738711;1.00048023499;1.02322764308;1.00319755941;4.20376336079
"past whine that past break","(START  (IP  (LEX  past) (VP  (LEX  whine) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP (LEX past ) (LEX whine ) that (IP past (VP break ) ) ) )",-25.9800507744,-26.4847793161,0.603669424244,1.09971879466,0.0322189258074,82.4696104353,81.,6.00593795512,2.77808064544;1.22196971909;1.00048033227;1.00031289031;1.00259246347;4.22613258908
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP buy ) ) ) )",-54.0517270223,-54.5063452757,0.634690212538,1.19402300302,0.0357489577422,171.861609193,164.,6.00561604533,2.77517432589;1.22023081341;1.00172766637;1.08366862709;1.0011040839;4.15036203462
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP write ) ) ) )",-53.9114201949,-54.2576321812,0.707362520036,0.890547932156,0.0336968792022,171.378379809,145.,6.00551304614,2.77519143572;1.22020997836;1.00172780014;1.00025942323;1.00098163224;4.23367958699
"past <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (LEX sell ) ) ) )",-56.0284392255,-56.301861692,0.760771319385,0.683227209485,0.031168960061,179.319346314,97.,6.01638824528,2.77316779377;1.22219082342;1.00172168227;1.00061023793;1.01156228286;4.24272410794
"past <WUG> that past take","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP take ) ) ) )",-53.2392339174,-53.5527464843,0.730875194113,0.808710478643,0.0378874441727,168.480676812,145.,6.00515155538,2.77525870142;1.22014413523;1.0017280035;1.00024776218;1.00062993225;4.23337894784
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP <WUG> ) ) ) )",-83.9063152,-84.5196430987,0.541545657885,1.30885241532,0.0306251840461,297.831288684,166.,6.0077835055,2.77474484209;1.22064892341;1.00172644704;1.02322118737;1.0031968336;4.21264096518
"past <WUG> that past break","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP break ) ) ) )",-54.9051344808,-55.4164543349,0.599703535026,1.1447860613,0.0309991402912,175.705149451,145.,6.00716822699,2.77488344197;1.22051145853;1.00172686901;1.00031281644;1.00259198347;4.23505614274
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP buy ) ) ) )",-54.0517270223,-54.5063452757,0.634690212538,1.19402300302,0.0357489577422,171.861609193,164.,6.00561604533,2.77517432589;1.22023081341;1.00172766637;1.08366862709;1.0011040839;4.15036203462
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP write ) ) ) )",-53.9114201949,-54.2576321812,0.707362520036,0.890547932156,0.0336968792022,171.378379809,145.,6.00551304614,2.77519143572;1.22020997836;1.00172780014;1.00025942323;1.00098163224;4.23367958699
"past <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (LEX sell ) ) ) )",-56.0284392255,-56.301861692,0.760771319385,0.683227209485,0.031168960061,179.319346314,97.,6.01638824528,2.77316779377;1.22219082342;1.00172168227;1.00061023793;1.01156228286;4.24272410794
"past <WUG> that past take","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP take ) ) ) )",-53.2392339174,-53.5527464843,0.730875194113,0.808710478643,0.0378874441727,168.480676812,145.,6.00515155538,2.77525870142;1.22014413523;1.0017280035;1.00024776218;1.00062993225;4.23337894784
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP <WUG> ) ) ) )",-83.9063152,-84.5196430987,0.541545657885,1.30885241532,0.0306251840461,297.831288684,166.,6.0077835055,2.77474484209;1.22064892341;1.00172644704;1.02322118737;1.0031968336;4.21264096518
"past <WUG> that past break","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP (LEX past ) (LEX <WUG> ) that (IP past (VP break ) ) ) )",-54.9051344808,-55.4164543349,0.599703535026,1.1447860613,0.0309991402912,175.705149451,145.,6.00716822699,2.77488344197;1.22051145853;1.00172686901;1.00031281644;1.00259198347;4.23505614274
"past scream that past buy","(START  (IP  (LEX  past) (VP  (LEX  scream) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP (LEX past ) (LEX scream ) that (IP past (VP buy ) ) ) )",-25.266764483,-25.7149019746,0.638816846052,1.14984835157,0.0368293031043,79.089516504,92.,6.00438444489,2.77838758313;1.22166271174;1.00048050093;1.08367913453;1.00110416629;4.14129793649
"past scream that past write","(START  (IP  (LEX  past) (VP  (LEX  scream) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP (LEX past ) (LEX scream ) that (IP past (VP write ) ) ) )",-25.1264531593,-25.4661888801,0.711958453695,0.846373272262,0.0347772735396,78.6078109072,81.,6.0042813507,2.77840954523;1.22164074466;1.00048053597;1.00025945464;1.00098170108;4.22461634658
"past scream that past sell","(START  (IP  (LEX  past) (VP  (LEX  scream) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP (LEX past ) (LEX scream ) that (IP past (LEX sell ) ) ) )",-27.2442283366,-27.5104183909,0.766293476317,0.633559810268,0.03221347394,86.5032571505,54.,6.01517288355,2.77624715641;1.22380362423;1.00047919668;1.00061077348;1.01157184038;4.2345850541
"past scream that past take","(START  (IP  (LEX  past) (VP  (LEX  scream) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP (LEX past ) (LEX scream ) that (IP past (VP take ) ) ) )",-24.4542417574,-24.7613031833,0.735605414338,0.764756639329,0.0389691455508,75.7171769988,81.,6.00391959975,2.77848136672;1.22156890686;1.00048058046;1.00024778595;1.0006299606;4.22428524631
"past scream that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  scream) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP (LEX past ) (LEX scream ) that (IP past (VP <WUG> ) ) ) )",-55.1215050553,-55.7281997976,0.545149754972,1.26352180718,0.0316981412452,204.78787684,94.,6.00655390124,2.77793301092;1.22211738711;1.00048023499;1.02322764308;1.00319755941;4.20376336079
"past scream that past break","(START  (IP  (LEX  past) (VP  (LEX  scream) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP (LEX past ) (LEX scream ) that (IP past (VP break ) ) ) )",-26.1202824921,-26.6250110339,0.603669424244,1.09971879466,0.0320739408684,82.9214327834,81.,6.00593795512,2.77808064544;1.22196971909;1.00048033227;1.00031289031;1.00259246347;4.22613258908
