Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past <WUG> that past break","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP break ) ) ) ) )",-54.2769114204,-54.6445367228,0.692376564916,1.31723896558,0.0024463186138,209.134200651,176.,6.1923598366,2.07077533003;1.85948906523;1.00043537659;1.05124574812;1.06987924972;5.17146349602
"past notice that past buy","(START  (IP  (LEX  past) (VP  (LEX  notice) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX notice ) that (IP past (VP buy ) ) ) ) )",-25.3786334673,-25.5867277151,0.812130491588,0.863108517493,0.00425687522995,95.9825627291,98.,6.16633352324,2.07299356009;1.97771460424;1.00007273856;1.05120996169;1.04139717513;5.02918217619
"past notice that past write","(START  (IP  (LEX  past) (VP  (LEX  notice) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX notice ) that (IP past (VP write ) ) ) ) )",-25.3000463864,-25.5439455712,0.783566625711,0.959543919342,0.00437534609591,95.7808341502,98.,6.19951867803,2.07299384202;1.97771430689;1.0000727903;1.05118787748;1.07458754302;5.06236100111
"past notice that past sell","(START  (IP  (LEX  past) (VP  (LEX  notice) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX notice ) that (IP past (VP (LEX sell ) ) ) ) ) )",-28.062632152,-28.2428369543,0.835099163656,0.762041065813,0.00306550116575,115.68646349,64.,7.10985693106,2.07300157606;1.97770614979;1.00007420979;1.05058206129;1.98506880226;5.97252561259
"past notice that past take","(START  (IP  (LEX  past) (VP  (LEX  notice) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX notice ) that (IP past (VP take ) ) ) ) )",-24.7851679035,-24.9738674878,0.828035224137,0.797830275468,0.00645840844793,92.88861947,98.,6.14785559684,2.0729934031;1.97771476981;1.00007270974;1.05122225847;1.02291634601;5.01070777434
"past notice that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  notice) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX notice ) that (IP past (VP <WUG> ) ) ) ) )",-55.6076086317,-56.0403723195,0.64871377266,1.26136483234,0.00171031645773,254.56552042,115.,6.35385925089,2.07298829103;1.97772016152;1.0000788156;1.05286622687;1.22906900768;5.21422370922
"past notice that past break","(START  (IP  (LEX  past) (VP  (LEX  notice) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX notice ) that (IP past (VP break ) ) ) ) )",-25.887626361,-26.1263722152,0.78761502599,0.947064446702,0.0031892230665,98.7263027311,98.,6.19481529543,2.07299380206;1.97771434903;1.00007278297;1.05119100751;1.06988342156;5.05765851565
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP buy ) ) ) ) )",-53.7679428611,-54.1048922228,0.713944991956,1.23307246488,0.00351392281173,206.333361939,176.,6.16388395535,2.07077535315;1.85951020494;1.00043512151;1.05126597008;1.04139571117;5.14301772251
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP write ) ) ) ) )",-53.6893274274,-54.0621100788,0.688814929506,1.32975181252,0.00363263016414,206.121724547,176.,6.19706211308,2.07077532621;1.85948557439;1.00043541871;1.05124240883;1.07458279066;5.17616080074
"past <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP (LEX sell ) ) ) ) ) )",-56.4511357306,-56.761001462,0.733545441782,1.13759611705,0.00232831187868,226.306336315,115.,7.10647530782,2.07077458779;1.85881045125;1.00044356483;1.05059659501;1.98424053082;6.08461246652
"past <WUG> that past take","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP take ) ) ) ) )",-53.1744930848,-53.4920319954,0.727938355692,1.16764692982,0.00571564466879,203.172373652,176.,6.14540910953,2.07077536815;1.85952392015;1.00043495602;1.05127908987;1.02291589738;5.12456241028
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP <WUG> ) ) ) ) )",-83.9967679267,-84.5585368272,0.570199544983,1.63245483777,0.00096818516003,368.345831529,205.,6.35134844264,2.07076933388;1.85938608785;1.00047140356;1.05291610348;1.22902652772;5.32784821531
"past <WUG> that past break","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP break ) ) ) ) )",-54.2769114204,-54.6445367228,0.692376564916,1.31723896558,0.0024463186138,209.134200651,176.,6.1923598366,2.07077533003;1.85948906523;1.00043537659;1.05124574812;1.06987924972;5.17146349602
"past forget that past buy","(START  (IP  (LEX  past) (VP  (LEX  forget) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX forget ) that (IP past (VP buy ) ) ) ) )",-24.3644468463,-24.5725410941,0.812130491588,0.863108517493,0.00554449582749,91.9484177954,98.,6.16633352324,2.07299356009;1.97771460424;1.00007273856;1.05120996169;1.04139717513;5.02918217619
"past forget that past write","(START  (IP  (LEX  past) (VP  (LEX  forget) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX forget ) that (IP past (VP write ) ) ) ) )",-24.2858597654,-24.5297589502,0.783566625711,0.959543919342,0.00566296671253,91.7466895181,98.,6.19951867803,2.07299384202;1.97771430689;1.0000727903;1.05118787748;1.07458754302;5.06236100111
"past forget that past sell","(START  (IP  (LEX  past) (VP  (LEX  forget) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX forget ) that (IP past (VP (LEX sell ) ) ) ) ) )",-27.048445531,-27.2286503333,0.835099163656,0.762041065813,0.00435312154568,111.652327131,64.,7.10985693106,2.07300157606;1.97770614979;1.00007420979;1.05058206129;1.98506880226;5.97252561259
"past forget that past take","(START  (IP  (LEX  past) (VP  (LEX  forget) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX forget ) that (IP past (VP take ) ) ) ) )",-23.7709812825,-23.9596808668,0.828035224137,0.797830275468,0.0077460292347,88.8544743684,98.,6.14785559684,2.0729934031;1.97771476981;1.00007270974;1.05122225847;1.02291634601;5.01070777434
"past forget that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  forget) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX forget ) that (IP past (VP <WUG> ) ) ) ) )",-54.5934220107,-55.0261856985,0.64871377266,1.26136483234,0.00299793682171,250.53136985,115.,6.35385925089,2.07298829103;1.97772016152;1.0000788156;1.05286622687;1.22906900768;5.21422370922
"past forget that past break","(START  (IP  (LEX  past) (VP  (LEX  forget) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX forget ) that (IP past (VP break ) ) ) ) )",-24.87343974,-25.1121855942,0.78761502599,0.947064446702,0.00447684357087,94.6921580562,98.,6.19481529543,2.07299380206;1.97771434903;1.00007278297;1.05119100751;1.06988342156;5.05765851565
"past learn that past buy","(START  (IP  (LEX  past) (VP  (LEX  learn) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX learn ) that (IP past (VP buy ) ) ) ) )",-25.3786334673,-25.5867277151,0.812130491588,0.863108517493,0.00425687522995,95.9825627291,98.,6.16633352324,2.07299356009;1.97771460424;1.00007273856;1.05120996169;1.04139717513;5.02918217619
"past learn that past write","(START  (IP  (LEX  past) (VP  (LEX  learn) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX learn ) that (IP past (VP write ) ) ) ) )",-25.3000463864,-25.5439455712,0.783566625711,0.959543919342,0.00437534609591,95.7808341502,98.,6.19951867803,2.07299384202;1.97771430689;1.0000727903;1.05118787748;1.07458754302;5.06236100111
"past learn that past sell","(START  (IP  (LEX  past) (VP  (LEX  learn) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX learn ) that (IP past (VP (LEX sell ) ) ) ) ) )",-28.062632152,-28.2428369543,0.835099163656,0.762041065813,0.00306550116575,115.68646349,64.,7.10985693106,2.07300157606;1.97770614979;1.00007420979;1.05058206129;1.98506880226;5.97252561259
"past learn that past take","(START  (IP  (LEX  past) (VP  (LEX  learn) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX learn ) that (IP past (VP take ) ) ) ) )",-24.7851679035,-24.9738674878,0.828035224137,0.797830275468,0.00645840844793,92.88861947,98.,6.14785559684,2.0729934031;1.97771476981;1.00007270974;1.05122225847;1.02291634601;5.01070777434
"past learn that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  learn) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX learn ) that (IP past (VP <WUG> ) ) ) ) )",-55.6076086317,-56.0403723195,0.64871377266,1.26136483234,0.00171031645773,254.56552042,115.,6.35385925089,2.07298829103;1.97772016152;1.0000788156;1.05286622687;1.22906900768;5.21422370922
"past learn that past break","(START  (IP  (LEX  past) (VP  (LEX  learn) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX learn ) that (IP past (VP break ) ) ) ) )",-25.887626361,-26.1263722152,0.78761502599,0.947064446702,0.0031892230665,98.7263027311,98.,6.19481529543,2.07299380206;1.97771434903;1.00007278297;1.05119100751;1.06988342156;5.05765851565
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP buy ) ) ) ) )",-53.7679428611,-54.1048922228,0.713944991956,1.23307246488,0.00351392281173,206.333361939,176.,6.16388395535,2.07077535315;1.85951020494;1.00043512151;1.05126597008;1.04139571117;5.14301772251
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP write ) ) ) ) )",-53.6893274274,-54.0621100788,0.688814929506,1.32975181252,0.00363263016414,206.121724547,176.,6.19706211308,2.07077532621;1.85948557439;1.00043541871;1.05124240883;1.07458279066;5.17616080074
"past <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP (LEX sell ) ) ) ) ) )",-56.4511357306,-56.761001462,0.733545441782,1.13759611705,0.00232831187868,226.306336315,115.,7.10647530782,2.07077458779;1.85881045125;1.00044356483;1.05059659501;1.98424053082;6.08461246652
"past <WUG> that past take","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP take ) ) ) ) )",-53.1744930848,-53.4920319954,0.727938355692,1.16764692982,0.00571564466879,203.172373652,176.,6.14540910953,2.07077536815;1.85952392015;1.00043495602;1.05127908987;1.02291589738;5.12456241028
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP <WUG> ) ) ) ) )",-83.9967679267,-84.5585368272,0.570199544983,1.63245483777,0.00096818516003,368.345831529,205.,6.35134844264,2.07076933388;1.85938608785;1.00047140356;1.05291610348;1.22902652772;5.32784821531
"past <WUG> that past break","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP break ) ) ) ) )",-54.2769114204,-54.6445367228,0.692376564916,1.31723896558,0.0024463186138,209.134200651,176.,6.1923598366,2.07077533003;1.85948906523;1.00043537659;1.05124574812;1.06987924972;5.17146349602
