Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past say that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  say) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX say ) (CP (LEX that ) (IP past (LEX <WUG> ) ) ) ) ) )",-62.0282088029,-63.8839755738,0.156333025092,2.95970553459,0.00998400036947,275.263356537,57.,7.93853318634,2.30281287846;1.81497185343;1.51146679858;1.28349024743;1.03144625636;5.03593296982
"past say that past break","(START  (IP  (LEX  past) (VP  (LEX  say) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX say ) (CP (LEX that ) (LEX past ) (VP break ) ) ) ) )",-31.4486116015,-32.9204670281,0.229499270836,2.87443029078,0.0161974374079,120.885348658,51.,7.85544285329,2.28394850422;1.83702322754;1.55777714982;1.16089616177;1.01579780995;4.89873961039
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX buy ) ) ) ) ) )",-62.6493375263,-64.2473717686,0.202293787954,2.6088395294,0.00854955250268,239.902580193,48.,7.98131994131,2.3171345137;1.76934929617;1.49967217921;1.36203509649;1.04274390174;5.15920673157
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP write ) ) ) ) )",-61.6293849358,-63.1120876407,0.227023281531,3.00808675661,0.0125819177061,235.214598348,75.,7.82492305497,2.28619761356;1.80085852962;1.58019430697;1.15392895962;1.01490815503;4.90636915594
"past <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX sell ) ) ) ) ) )",-62.6885129686,-64.286547211,0.202293787954,2.6088395294,0.00843304724137,240.104694399,48.,7.98131994131,2.3171345137;1.76934929617;1.49967217921;1.36203509649;1.04274390174;5.15920673157
"past <WUG> that past take","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP take ) ) ) ) )",-61.6861075637,-63.2606848721,0.207095071521,3.05846784071,0.0116161493282,235.525152718,75.,7.83865164692,2.28891326915;1.79809263434;1.57312603687;1.17219661381;1.01735158992;4.92856335678
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX <WUG> ) ) ) ) ) )",-92.2832174622,-94.1807924162,0.149931770151,3.10567481788,0.00564589509271,390.14334306,84.,7.918683538,2.30508049749;1.7816017923;1.53147041309;1.28475789104;1.03168000815;5.05655155172
"past <WUG> that past break","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP break ) ) ) ) )",-61.6999196688,-63.2172838706,0.219289127774,3.02929605217,0.0118788586723,235.575123395,75.,7.83025113215,2.2872515616;1.79978508352;1.57745110586;1.16101865038;1.01585645401;4.9149827425
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX buy ) ) ) ) ) )",-62.6493375263,-64.2473717686,0.202293787954,2.6088395294,0.00854955250268,239.902580193,48.,7.98131994131,2.3171345137;1.76934929617;1.49967217921;1.36203509649;1.04274390174;5.15920673157
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP write ) ) ) ) )",-61.6293849358,-63.1120876407,0.227023281531,3.00808675661,0.0125819177061,235.214598348,75.,7.82492305497,2.28619761356;1.80085852962;1.58019430697;1.15392895962;1.01490815503;4.90636915594
"past <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX sell ) ) ) ) ) )",-62.6885129686,-64.286547211,0.202293787954,2.6088395294,0.00843304724137,240.104694399,48.,7.98131994131,2.3171345137;1.76934929617;1.49967217921;1.36203509649;1.04274390174;5.15920673157
"past <WUG> that past want","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  want)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX want ) ) ) ) ) )",-62.4817186551,-64.0797528974,0.202293787954,2.6088395294,0.00910295342815,239.037799785,48.,7.98131994131,2.3171345137;1.76934929617;1.49967217921;1.36203509649;1.04274390174;5.15920673157
"past <WUG> that past like","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  like)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX like ) ) ) ) ) )",-62.5538633187,-64.1518975611,0.202293787954,2.6088395294,0.00885335661995,239.410009019,48.,7.98131994131,2.3171345137;1.76934929617;1.49967217921;1.36203509649;1.04274390174;5.15920673157
"past <WUG> that past love","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  love)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP love ) ) ) ) )",-61.7273464356,-63.2638208382,0.215138256812,3.0398055496,0.0115958473657,235.716850161,75.,7.83311067717,2.28781720879;1.79920897185;1.57597884733;1.16482364216;1.01636540001;4.91960559943
"past think that past buy","(START  (IP  (LEX  past) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP think (CP (LEX that ) (IP past (LEX buy ) ) ) ) ) )",-30.0931695313,-31.2602495494,0.31127453155,2.08357515299,0.00867913424584,123.89088788,48.,7.61720214356,2.35504601811;1.05897175276;1.96164913818;1.42038157369;1.05251045192;5.71855502323
"past think that past write","(START  (IP  (LEX  past) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP think (CP (LEX that ) (LEX past ) (VP write ) ) ) ) )",-28.9345011674,-30.1249654215,0.304080060886,2.52095658217,0.0132442020111,114.38086821,75.,7.3164981741,2.3533894498;1.05343585783;1.97198921345;1.1555857568;1.01594233749;5.22578759734
"past think that past sell","(START  (IP  (LEX  past) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP think (CP (LEX that ) (IP past (LEX sell ) ) ) ) ) )",-30.1323449736,-31.2994249917,0.31127453155,2.08357515299,0.00856251158452,124.114914802,48.,7.61720214356,2.35504601811;1.05897175276;1.96164913818;1.42038157369;1.05251045192;5.71855502323
"past think that past take","(START  (IP  (LEX  past) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP think (CP (LEX that ) (LEX past ) (VP take ) ) ) ) )",-29.0026586544,-30.2735626529,0.280577865138,2.57263575067,0.0122075787938,115.047242754,75.,7.33973943343,2.35351748513;1.05386372438;1.97119003421;1.17605169299;1.01876866875;5.26387334511
"past think that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP think (CP (LEX that ) (IP past (LEX <WUG> ) ) ) ) ) )",-59.6699508372,-61.193670197,0.217899929674,2.64437995832,0.00589860691179,285.53370861,84.,7.48741941787,2.35434800625;1.05658592269;1.96607968502;1.31229939684;1.03675862501;5.50452193524
"past think that past break","(START  (IP  (LEX  past) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP think (CP (LEX that ) (LEX past ) (VP break ) ) ) ) )",-29.0094582656,-30.2301616513,0.29502257925,2.54242997706,0.0125032087241,114.89402924,75.,7.32545509378,2.35343879317;1.05360075278;1.97168121877;1.16347309819;1.01703157374;5.24046541574
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX buy ) ) ) ) ) )",-62.6493375263,-64.2473717686,0.202293787954,2.6088395294,0.00854955250268,239.902580193,48.,7.98131994131,2.3171345137;1.76934929617;1.49967217921;1.36203509649;1.04274390174;5.15920673157
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP write ) ) ) ) )",-61.6293849358,-63.1120876407,0.227023281531,3.00808675661,0.0125819177061,235.214598348,75.,7.82492305497,2.28619761356;1.80085852962;1.58019430697;1.15392895962;1.01490815503;4.90636915594
"past <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX sell ) ) ) ) ) )",-62.6885129686,-64.286547211,0.202293787954,2.6088395294,0.00843304724137,240.104694399,48.,7.98131994131,2.3171345137;1.76934929617;1.49967217921;1.36203509649;1.04274390174;5.15920673157
"past <WUG> that past take","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP take ) ) ) ) )",-61.6861075637,-63.2606848721,0.207095071521,3.05846784071,0.0116161493282,235.525152718,75.,7.83865164692,2.28891326915;1.79809263434;1.57312603687;1.17219661381;1.01735158992;4.92856335678
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX <WUG> ) ) ) ) ) )",-92.2832174622,-94.1807924162,0.149931770151,3.10567481788,0.00564589509271,390.14334306,84.,7.918683538,2.30508049749;1.7816017923;1.53147041309;1.28475789104;1.03168000815;5.05655155172
"past <WUG> that past break","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP break ) ) ) ) )",-61.6999196688,-63.2172838706,0.219289127774,3.02929605217,0.0118788586723,235.575123395,75.,7.83025113215,2.2872515616;1.79978508352;1.57745110586;1.16101865038;1.01585645401;4.9149827425
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX buy ) ) ) ) ) )",-62.6493375263,-64.2473717686,0.202293787954,2.6088395294,0.00854955250268,239.902580193,48.,7.98131994131,2.3171345137;1.76934929617;1.49967217921;1.36203509649;1.04274390174;5.15920673157
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP write ) ) ) ) )",-61.6293849358,-63.1120876407,0.227023281531,3.00808675661,0.0125819177061,235.214598348,75.,7.82492305497,2.28619761356;1.80085852962;1.58019430697;1.15392895962;1.01490815503;4.90636915594
"past <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX sell ) ) ) ) ) )",-62.6885129686,-64.286547211,0.202293787954,2.6088395294,0.00843304724137,240.104694399,48.,7.98131994131,2.3171345137;1.76934929617;1.49967217921;1.36203509649;1.04274390174;5.15920673157
"past <WUG> that past take","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP take ) ) ) ) )",-61.6861075637,-63.2606848721,0.207095071521,3.05846784071,0.0116161493282,235.525152718,75.,7.83865164692,2.28891326915;1.79809263434;1.57312603687;1.17219661381;1.01735158992;4.92856335678
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX <WUG> ) ) ) ) ) )",-92.2832174622,-94.1807924162,0.149931770151,3.10567481788,0.00564589509271,390.14334306,84.,7.918683538,2.30508049749;1.7816017923;1.53147041309;1.28475789104;1.03168000815;5.05655155172
"past <WUG> that past break","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP break ) ) ) ) )",-61.6999196688,-63.2172838706,0.219289127774,3.02929605217,0.0118788586723,235.575123395,75.,7.83025113215,2.2872515616;1.79978508352;1.57745110586;1.16101865038;1.01585645401;4.9149827425
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX buy ) ) ) ) ) )",-62.6493375263,-64.2473717686,0.202293787954,2.6088395294,0.00854955250268,239.902580193,48.,7.98131994131,2.3171345137;1.76934929617;1.49967217921;1.36203509649;1.04274390174;5.15920673157
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP write ) ) ) ) )",-61.6293849358,-63.1120876407,0.227023281531,3.00808675661,0.0125819177061,235.214598348,75.,7.82492305497,2.28619761356;1.80085852962;1.58019430697;1.15392895962;1.01490815503;4.90636915594
"past <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX sell ) ) ) ) ) )",-62.6885129686,-64.286547211,0.202293787954,2.6088395294,0.00843304724137,240.104694399,48.,7.98131994131,2.3171345137;1.76934929617;1.49967217921;1.36203509649;1.04274390174;5.15920673157
"past <WUG> that past take","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP take ) ) ) ) )",-61.6861075637,-63.2606848721,0.207095071521,3.05846784071,0.0116161493282,235.525152718,75.,7.83865164692,2.28891326915;1.79809263434;1.57312603687;1.17219661381;1.01735158992;4.92856335678
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX <WUG> ) ) ) ) ) )",-92.2832174622,-94.1807924162,0.149931770151,3.10567481788,0.00564589509271,390.14334306,84.,7.918683538,2.30508049749;1.7816017923;1.53147041309;1.28475789104;1.03168000815;5.05655155172
"past <WUG> that past break","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP break ) ) ) ) )",-61.6999196688,-63.2172838706,0.219289127774,3.02929605217,0.0118788586723,235.575123395,75.,7.83025113215,2.2872515616;1.79978508352;1.57745110586;1.16101865038;1.01585645401;4.9149827425
